"Start time UTC","End time UTC","Start time UTC+01:00","End time UTC+01:00","Frequency - real time data"
"2021-03-14 19:37:00","2021-03-14 19:37:00","2021-03-14 20:37:00","2021-03-14 20:37:00","50.04"
"2021-03-14 19:40:00","2021-03-14 19:40:00","2021-03-14 20:40:00","2021-03-14 20:40:00","50.075"
"2021-03-14 19:43:00","2021-03-14 19:43:00","2021-03-14 20:43:00","2021-03-14 20:43:00","50.074"
"2021-03-14 19:46:00","2021-03-14 19:46:00","2021-03-14 20:46:00","2021-03-14 20:46:00","50.045"
"2021-03-14 19:49:00","2021-03-14 19:49:00","2021-03-14 20:49:00","2021-03-14 20:49:00","50.021"
"2021-03-14 19:52:00","2021-03-14 19:52:00","2021-03-14 20:52:00","2021-03-14 20:52:00","50.027"
"2021-03-14 19:55:00","2021-03-14 19:55:00","2021-03-14 20:55:00","2021-03-14 20:55:00","50.033"
"2021-03-14 19:58:00","2021-03-14 19:58:00","2021-03-14 20:58:00","2021-03-14 20:58:00","50.02"
"2021-03-14 20:01:00","2021-03-14 20:01:00","2021-03-14 21:01:00","2021-03-14 21:01:00","50.018"
"2021-03-14 20:04:00","2021-03-14 20:04:00","2021-03-14 21:04:00","2021-03-14 21:04:00","49.993"
"2021-03-14 20:07:00","2021-03-14 20:07:00","2021-03-14 21:07:00","2021-03-14 21:07:00","49.97"
"2021-03-14 20:10:00","2021-03-14 20:10:00","2021-03-14 21:10:00","2021-03-14 21:10:00","49.936"
"2021-03-14 20:13:00","2021-03-14 20:13:00","2021-03-14 21:13:00","2021-03-14 21:13:00","49.979"
"2021-03-14 20:16:00","2021-03-14 20:16:00","2021-03-14 21:16:00","2021-03-14 21:16:00","49.955"
"2021-03-14 20:19:00","2021-03-14 20:19:00","2021-03-14 21:19:00","2021-03-14 21:19:00","49.974"
"2021-03-14 20:22:00","2021-03-14 20:22:00","2021-03-14 21:22:00","2021-03-14 21:22:00","49.976"
"2021-03-14 20:25:00","2021-03-14 20:25:00","2021-03-14 21:25:00","2021-03-14 21:25:00","49.985"
"2021-03-14 20:28:00","2021-03-14 20:28:00","2021-03-14 21:28:00","2021-03-14 21:28:00","49.968"
"2021-03-14 20:31:00","2021-03-14 20:31:00","2021-03-14 21:31:00","2021-03-14 21:31:00","49.988"
"2021-03-14 20:34:00","2021-03-14 20:34:00","2021-03-14 21:34:00","2021-03-14 21:34:00","49.973"
"2021-03-14 20:37:00","2021-03-14 20:37:00","2021-03-14 21:37:00","2021-03-14 21:37:00","49.981"
"2021-03-14 20:40:00","2021-03-14 20:40:00","2021-03-14 21:40:00","2021-03-14 21:40:00","49.962"
"2021-03-14 20:43:00","2021-03-14 20:43:00","2021-03-14 21:43:00","2021-03-14 21:43:00","49.98"
"2021-03-14 20:46:00","2021-03-14 20:46:00","2021-03-14 21:46:00","2021-03-14 21:46:00","49.983"
"2021-03-14 20:49:00","2021-03-14 20:49:00","2021-03-14 21:49:00","2021-03-14 21:49:00","49.964"
"2021-03-14 20:52:00","2021-03-14 20:52:00","2021-03-14 21:52:00","2021-03-14 21:52:00","49.955"
"2021-03-14 20:55:00","2021-03-14 20:55:00","2021-03-14 21:55:00","2021-03-14 21:55:00","49.985"
"2021-03-14 20:58:00","2021-03-14 20:58:00","2021-03-14 21:58:00","2021-03-14 21:58:00","49.974"
"2021-03-14 21:01:00","2021-03-14 21:01:00","2021-03-14 22:01:00","2021-03-14 22:01:00","49.922"
"2021-03-14 21:04:00","2021-03-14 21:04:00","2021-03-14 22:04:00","2021-03-14 22:04:00","49.922"
"2021-03-14 21:07:00","2021-03-14 21:07:00","2021-03-14 22:07:00","2021-03-14 22:07:00","49.951"
"2021-03-14 21:10:00","2021-03-14 21:10:00","2021-03-14 22:10:00","2021-03-14 22:10:00","49.965"
"2021-03-14 21:13:00","2021-03-14 21:13:00","2021-03-14 22:13:00","2021-03-14 22:13:00","49.964"
"2021-03-14 21:16:00","2021-03-14 21:16:00","2021-03-14 22:16:00","2021-03-14 22:16:00","49.96"
"2021-03-14 21:19:00","2021-03-14 21:19:00","2021-03-14 22:19:00","2021-03-14 22:19:00","49.978"
"2021-03-14 21:22:00","2021-03-14 21:22:00","2021-03-14 22:22:00","2021-03-14 22:22:00","49.976"
"2021-03-14 21:25:00","2021-03-14 21:25:00","2021-03-14 22:25:00","2021-03-14 22:25:00","49.973"
"2021-03-14 21:28:00","2021-03-14 21:28:00","2021-03-14 22:28:00","2021-03-14 22:28:00","49.967"
"2021-03-14 21:31:00","2021-03-14 21:31:00","2021-03-14 22:31:00","2021-03-14 22:31:00","49.947"
"2021-03-14 21:34:00","2021-03-14 21:34:00","2021-03-14 22:34:00","2021-03-14 22:34:00","49.944"
"2021-03-14 21:37:00","2021-03-14 21:37:00","2021-03-14 22:37:00","2021-03-14 22:37:00","49.94"
"2021-03-14 21:40:00","2021-03-14 21:40:00","2021-03-14 22:40:00","2021-03-14 22:40:00","49.982"
"2021-03-14 21:43:00","2021-03-14 21:43:00","2021-03-14 22:43:00","2021-03-14 22:43:00","49.98"
"2021-03-14 21:46:00","2021-03-14 21:46:00","2021-03-14 22:46:00","2021-03-14 22:46:00","50.01"
"2021-03-14 21:49:00","2021-03-14 21:49:00","2021-03-14 22:49:00","2021-03-14 22:49:00","50.005"
"2021-03-14 21:52:00","2021-03-14 21:52:00","2021-03-14 22:52:00","2021-03-14 22:52:00","50.025"
"2021-03-14 21:55:00","2021-03-14 21:55:00","2021-03-14 22:55:00","2021-03-14 22:55:00","50.012"
"2021-03-14 21:58:00","2021-03-14 21:58:00","2021-03-14 22:58:00","2021-03-14 22:58:00","49.981"
"2021-03-14 22:01:00","2021-03-14 22:01:00","2021-03-14 23:01:00","2021-03-14 23:01:00","49.973"
"2021-03-14 22:04:00","2021-03-14 22:04:00","2021-03-14 23:04:00","2021-03-14 23:04:00","49.974"
"2021-03-14 22:07:00","2021-03-14 22:07:00","2021-03-14 23:07:00","2021-03-14 23:07:00","49.942"
"2021-03-14 22:10:00","2021-03-14 22:10:00","2021-03-14 23:10:00","2021-03-14 23:10:00","49.976"
"2021-03-14 22:13:00","2021-03-14 22:13:00","2021-03-14 23:13:00","2021-03-14 23:13:00","49.975"
"2021-03-14 22:16:00","2021-03-14 22:16:00","2021-03-14 23:16:00","2021-03-14 23:16:00","49.956"
"2021-03-14 22:19:00","2021-03-14 22:19:00","2021-03-14 23:19:00","2021-03-14 23:19:00","49.993"
"2021-03-14 22:22:00","2021-03-14 22:22:00","2021-03-14 23:22:00","2021-03-14 23:22:00","49.992"
"2021-03-14 22:25:00","2021-03-14 22:25:00","2021-03-14 23:25:00","2021-03-14 23:25:00","49.993"
"2021-03-14 22:28:00","2021-03-14 22:28:00","2021-03-14 23:28:00","2021-03-14 23:28:00","50.0"
"2021-03-14 22:31:00","2021-03-14 22:31:00","2021-03-14 23:31:00","2021-03-14 23:31:00","49.995"
"2021-03-14 22:34:00","2021-03-14 22:34:00","2021-03-14 23:34:00","2021-03-14 23:34:00","49.977"
"2021-03-14 22:37:00","2021-03-14 22:37:00","2021-03-14 23:37:00","2021-03-14 23:37:00","49.992"
"2021-03-14 22:40:00","2021-03-14 22:40:00","2021-03-14 23:40:00","2021-03-14 23:40:00","50.0"
"2021-03-14 22:43:00","2021-03-14 22:43:00","2021-03-14 23:43:00","2021-03-14 23:43:00","50.0"
"2021-03-14 22:46:00","2021-03-14 22:46:00","2021-03-14 23:46:00","2021-03-14 23:46:00","49.968"
"2021-03-14 22:49:00","2021-03-14 22:49:00","2021-03-14 23:49:00","2021-03-14 23:49:00","49.986"
"2021-03-14 22:52:00","2021-03-14 22:52:00","2021-03-14 23:52:00","2021-03-14 23:52:00","49.995"
"2021-03-14 22:55:00","2021-03-14 22:55:00","2021-03-14 23:55:00","2021-03-14 23:55:00","50.005"
"2021-03-14 22:58:00","2021-03-14 22:58:00","2021-03-14 23:58:00","2021-03-14 23:58:00","49.986"
"2021-03-14 23:01:00","2021-03-14 23:01:00","2021-03-15 00:01:00","2021-03-15 00:01:00","49.976"
"2021-03-14 23:04:00","2021-03-14 23:04:00","2021-03-15 00:04:00","2021-03-15 00:04:00","49.942"
"2021-03-14 23:07:00","2021-03-14 23:07:00","2021-03-15 00:07:00","2021-03-15 00:07:00","49.938"
"2021-03-14 23:10:00","2021-03-14 23:10:00","2021-03-15 00:10:00","2021-03-15 00:10:00","49.983"
"2021-03-14 23:13:00","2021-03-14 23:13:00","2021-03-15 00:13:00","2021-03-15 00:13:00","49.977"
"2021-03-14 23:16:00","2021-03-14 23:16:00","2021-03-15 00:16:00","2021-03-15 00:16:00","49.964"
"2021-03-14 23:19:00","2021-03-14 23:19:00","2021-03-15 00:19:00","2021-03-15 00:19:00","49.985"
"2021-03-14 23:22:00","2021-03-14 23:22:00","2021-03-15 00:22:00","2021-03-15 00:22:00","49.972"
"2021-03-14 23:25:00","2021-03-14 23:25:00","2021-03-15 00:25:00","2021-03-15 00:25:00","49.981"
"2021-03-14 23:28:00","2021-03-14 23:28:00","2021-03-15 00:28:00","2021-03-15 00:28:00","49.998"
"2021-03-14 23:31:00","2021-03-14 23:31:00","2021-03-15 00:31:00","2021-03-15 00:31:00","50.0"
"2021-03-14 23:34:00","2021-03-14 23:34:00","2021-03-15 00:34:00","2021-03-15 00:34:00","49.994"
"2021-03-14 23:37:00","2021-03-14 23:37:00","2021-03-15 00:37:00","2021-03-15 00:37:00","49.982"
"2021-03-14 23:40:00","2021-03-14 23:40:00","2021-03-15 00:40:00","2021-03-15 00:40:00","50.0"
"2021-03-14 23:43:00","2021-03-14 23:43:00","2021-03-15 00:43:00","2021-03-15 00:43:00","50.006"
"2021-03-14 23:46:00","2021-03-14 23:46:00","2021-03-15 00:46:00","2021-03-15 00:46:00","50.017"
"2021-03-14 23:49:00","2021-03-14 23:49:00","2021-03-15 00:49:00","2021-03-15 00:49:00","49.983"
"2021-03-14 23:52:00","2021-03-14 23:52:00","2021-03-15 00:52:00","2021-03-15 00:52:00","49.994"
"2021-03-14 23:55:00","2021-03-14 23:55:00","2021-03-15 00:55:00","2021-03-15 00:55:00","50.023"
"2021-03-14 23:58:00","2021-03-14 23:58:00","2021-03-15 00:58:00","2021-03-15 00:58:00","50.026"
"2021-03-15 00:01:00","2021-03-15 00:01:00","2021-03-15 01:01:00","2021-03-15 01:01:00","49.999"
"2021-03-15 00:04:00","2021-03-15 00:04:00","2021-03-15 01:04:00","2021-03-15 01:04:00","49.987"
"2021-03-15 00:07:00","2021-03-15 00:07:00","2021-03-15 01:07:00","2021-03-15 01:07:00","49.971"
"2021-03-15 00:10:00","2021-03-15 00:10:00","2021-03-15 01:10:00","2021-03-15 01:10:00","49.993"
"2021-03-15 00:13:00","2021-03-15 00:13:00","2021-03-15 01:13:00","2021-03-15 01:13:00","49.983"
"2021-03-15 00:16:00","2021-03-15 00:16:00","2021-03-15 01:16:00","2021-03-15 01:16:00","49.969"
"2021-03-15 00:19:00","2021-03-15 00:19:00","2021-03-15 01:19:00","2021-03-15 01:19:00","49.974"
"2021-03-15 00:22:00","2021-03-15 00:22:00","2021-03-15 01:22:00","2021-03-15 01:22:00","49.952"
"2021-03-15 00:25:00","2021-03-15 00:25:00","2021-03-15 01:25:00","2021-03-15 01:25:00","49.964"
"2021-03-15 00:28:00","2021-03-15 00:28:00","2021-03-15 01:28:00","2021-03-15 01:28:00","49.964"
"2021-03-15 00:31:00","2021-03-15 00:31:00","2021-03-15 01:31:00","2021-03-15 01:31:00","49.974"
"2021-03-15 00:34:00","2021-03-15 00:34:00","2021-03-15 01:34:00","2021-03-15 01:34:00","49.965"
"2021-03-15 00:37:00","2021-03-15 00:37:00","2021-03-15 01:37:00","2021-03-15 01:37:00","49.966"
"2021-03-15 00:40:00","2021-03-15 00:40:00","2021-03-15 01:40:00","2021-03-15 01:40:00","49.962"
"2021-03-15 00:43:00","2021-03-15 00:43:00","2021-03-15 01:43:00","2021-03-15 01:43:00","49.954"
"2021-03-15 00:46:00","2021-03-15 00:46:00","2021-03-15 01:46:00","2021-03-15 01:46:00","49.974"
"2021-03-15 00:49:00","2021-03-15 00:49:00","2021-03-15 01:49:00","2021-03-15 01:49:00","49.974"
"2021-03-15 00:52:00","2021-03-15 00:52:00","2021-03-15 01:52:00","2021-03-15 01:52:00","49.987"
"2021-03-15 00:55:00","2021-03-15 00:55:00","2021-03-15 01:55:00","2021-03-15 01:55:00","50.026"
"2021-03-15 00:58:00","2021-03-15 00:58:00","2021-03-15 01:58:00","2021-03-15 01:58:00","49.99"
"2021-03-15 01:01:00","2021-03-15 01:01:00","2021-03-15 02:01:00","2021-03-15 02:01:00","49.944"
"2021-03-15 01:04:00","2021-03-15 01:04:00","2021-03-15 02:04:00","2021-03-15 02:04:00","49.92"
"2021-03-15 01:07:00","2021-03-15 01:07:00","2021-03-15 02:07:00","2021-03-15 02:07:00","49.936"
"2021-03-15 01:10:00","2021-03-15 01:10:00","2021-03-15 02:10:00","2021-03-15 02:10:00","49.938"
"2021-03-15 01:13:00","2021-03-15 01:13:00","2021-03-15 02:13:00","2021-03-15 02:13:00","49.956"
"2021-03-15 01:16:00","2021-03-15 01:16:00","2021-03-15 02:16:00","2021-03-15 02:16:00","49.962"
"2021-03-15 01:19:00","2021-03-15 01:19:00","2021-03-15 02:19:00","2021-03-15 02:19:00","49.97"
"2021-03-15 01:22:00","2021-03-15 01:22:00","2021-03-15 02:22:00","2021-03-15 02:22:00","49.971"
"2021-03-15 01:25:00","2021-03-15 01:25:00","2021-03-15 02:25:00","2021-03-15 02:25:00","49.97"
"2021-03-15 01:28:00","2021-03-15 01:28:00","2021-03-15 02:28:00","2021-03-15 02:28:00","49.99"
"2021-03-15 01:31:00","2021-03-15 01:31:00","2021-03-15 02:31:00","2021-03-15 02:31:00","50.0"
"2021-03-15 01:34:00","2021-03-15 01:34:00","2021-03-15 02:34:00","2021-03-15 02:34:00","49.981"
"2021-03-15 01:37:00","2021-03-15 01:37:00","2021-03-15 02:37:00","2021-03-15 02:37:00","49.991"
"2021-03-15 01:40:00","2021-03-15 01:40:00","2021-03-15 02:40:00","2021-03-15 02:40:00","49.975"
"2021-03-15 01:43:00","2021-03-15 01:43:00","2021-03-15 02:43:00","2021-03-15 02:43:00","49.971"
"2021-03-15 01:46:00","2021-03-15 01:46:00","2021-03-15 02:46:00","2021-03-15 02:46:00","49.99"
"2021-03-15 01:49:00","2021-03-15 01:49:00","2021-03-15 02:49:00","2021-03-15 02:49:00","50.005"
"2021-03-15 01:52:00","2021-03-15 01:52:00","2021-03-15 02:52:00","2021-03-15 02:52:00","50.001"
"2021-03-15 01:55:00","2021-03-15 01:55:00","2021-03-15 02:55:00","2021-03-15 02:55:00","50.004"
"2021-03-15 01:58:00","2021-03-15 01:58:00","2021-03-15 02:58:00","2021-03-15 02:58:00","49.981"
"2021-03-15 02:01:00","2021-03-15 02:01:00","2021-03-15 03:01:00","2021-03-15 03:01:00","49.978"
"2021-03-15 02:04:00","2021-03-15 02:04:00","2021-03-15 03:04:00","2021-03-15 03:04:00","49.966"
"2021-03-15 02:07:00","2021-03-15 02:07:00","2021-03-15 03:07:00","2021-03-15 03:07:00","49.976"
"2021-03-15 02:10:00","2021-03-15 02:10:00","2021-03-15 03:10:00","2021-03-15 03:10:00","49.969"
"2021-03-15 02:13:00","2021-03-15 02:13:00","2021-03-15 03:13:00","2021-03-15 03:13:00","49.97"
"2021-03-15 02:16:00","2021-03-15 02:16:00","2021-03-15 03:16:00","2021-03-15 03:16:00","49.983"
"2021-03-15 02:19:00","2021-03-15 02:19:00","2021-03-15 03:19:00","2021-03-15 03:19:00","49.99"
"2021-03-15 02:22:00","2021-03-15 02:22:00","2021-03-15 03:22:00","2021-03-15 03:22:00","49.96"
"2021-03-15 02:25:00","2021-03-15 02:25:00","2021-03-15 03:25:00","2021-03-15 03:25:00","49.953"
"2021-03-15 02:28:00","2021-03-15 02:28:00","2021-03-15 03:28:00","2021-03-15 03:28:00","49.969"
"2021-03-15 02:31:00","2021-03-15 02:31:00","2021-03-15 03:31:00","2021-03-15 03:31:00","49.958"
"2021-03-15 02:34:00","2021-03-15 02:34:00","2021-03-15 03:34:00","2021-03-15 03:34:00","49.961"
"2021-03-15 02:37:00","2021-03-15 02:37:00","2021-03-15 03:37:00","2021-03-15 03:37:00","49.955"
"2021-03-15 02:40:00","2021-03-15 02:40:00","2021-03-15 03:40:00","2021-03-15 03:40:00","49.959"
"2021-03-15 02:43:00","2021-03-15 02:43:00","2021-03-15 03:43:00","2021-03-15 03:43:00","49.934"
"2021-03-15 02:46:00","2021-03-15 02:46:00","2021-03-15 03:46:00","2021-03-15 03:46:00","49.969"
"2021-03-15 02:49:00","2021-03-15 02:49:00","2021-03-15 03:49:00","2021-03-15 03:49:00","49.997"
"2021-03-15 02:52:00","2021-03-15 02:52:00","2021-03-15 03:52:00","2021-03-15 03:52:00","49.968"
"2021-03-15 02:55:00","2021-03-15 02:55:00","2021-03-15 03:55:00","2021-03-15 03:55:00","50.002"
"2021-03-15 02:58:00","2021-03-15 02:58:00","2021-03-15 03:58:00","2021-03-15 03:58:00","50.005"
"2021-03-15 03:01:00","2021-03-15 03:01:00","2021-03-15 04:01:00","2021-03-15 04:01:00","50.011"
"2021-03-15 03:04:00","2021-03-15 03:04:00","2021-03-15 04:04:00","2021-03-15 04:04:00","50.044"
"2021-03-15 03:07:00","2021-03-15 03:07:00","2021-03-15 04:07:00","2021-03-15 04:07:00","50.055"
"2021-03-15 03:10:00","2021-03-15 03:10:00","2021-03-15 04:10:00","2021-03-15 04:10:00","50.087"
"2021-03-15 03:13:00","2021-03-15 03:13:00","2021-03-15 04:13:00","2021-03-15 04:13:00","50.078"
"2021-03-15 03:16:00","2021-03-15 03:16:00","2021-03-15 04:16:00","2021-03-15 04:16:00","50.062"
"2021-03-15 03:19:00","2021-03-15 03:19:00","2021-03-15 04:19:00","2021-03-15 04:19:00","50.047"
"2021-03-15 03:22:00","2021-03-15 03:22:00","2021-03-15 04:22:00","2021-03-15 04:22:00","50.065"
"2021-03-15 03:25:00","2021-03-15 03:25:00","2021-03-15 04:25:00","2021-03-15 04:25:00","50.04"
"2021-03-15 03:28:00","2021-03-15 03:28:00","2021-03-15 04:28:00","2021-03-15 04:28:00","50.056"
"2021-03-15 03:31:00","2021-03-15 03:31:00","2021-03-15 04:31:00","2021-03-15 04:31:00","50.034"
"2021-03-15 03:34:00","2021-03-15 03:34:00","2021-03-15 04:34:00","2021-03-15 04:34:00","50.032"
"2021-03-15 03:37:00","2021-03-15 03:37:00","2021-03-15 04:37:00","2021-03-15 04:37:00","50.029"
"2021-03-15 03:40:00","2021-03-15 03:40:00","2021-03-15 04:40:00","2021-03-15 04:40:00","50.031"
"2021-03-15 03:43:00","2021-03-15 03:43:00","2021-03-15 04:43:00","2021-03-15 04:43:00","50.05"
"2021-03-15 03:46:00","2021-03-15 03:46:00","2021-03-15 04:46:00","2021-03-15 04:46:00","50.053"
"2021-03-15 03:49:00","2021-03-15 03:49:00","2021-03-15 04:49:00","2021-03-15 04:49:00","50.072"
"2021-03-15 03:52:00","2021-03-15 03:52:00","2021-03-15 04:52:00","2021-03-15 04:52:00","50.051"
"2021-03-15 03:55:00","2021-03-15 03:55:00","2021-03-15 04:55:00","2021-03-15 04:55:00","50.079"
"2021-03-15 03:58:00","2021-03-15 03:58:00","2021-03-15 04:58:00","2021-03-15 04:58:00","50.095"
"2021-03-15 04:01:00","2021-03-15 04:01:00","2021-03-15 05:01:00","2021-03-15 05:01:00","50.125"
"2021-03-15 04:04:00","2021-03-15 04:04:00","2021-03-15 05:04:00","2021-03-15 05:04:00","50.12"
"2021-03-15 04:07:00","2021-03-15 04:07:00","2021-03-15 05:07:00","2021-03-15 05:07:00","50.086"
"2021-03-15 04:10:00","2021-03-15 04:10:00","2021-03-15 05:10:00","2021-03-15 05:10:00","50.074"
"2021-03-15 04:13:00","2021-03-15 04:13:00","2021-03-15 05:13:00","2021-03-15 05:13:00","50.067"
"2021-03-15 04:16:00","2021-03-15 04:16:00","2021-03-15 05:16:00","2021-03-15 05:16:00","50.084"
"2021-03-15 04:19:00","2021-03-15 04:19:00","2021-03-15 05:19:00","2021-03-15 05:19:00","50.089"
"2021-03-15 04:22:00","2021-03-15 04:22:00","2021-03-15 05:22:00","2021-03-15 05:22:00","50.041"
"2021-03-15 04:25:00","2021-03-15 04:25:00","2021-03-15 05:25:00","2021-03-15 05:25:00","50.026"
"2021-03-15 04:28:00","2021-03-15 04:28:00","2021-03-15 05:28:00","2021-03-15 05:28:00","50.009"
"2021-03-15 04:31:00","2021-03-15 04:31:00","2021-03-15 05:31:00","2021-03-15 05:31:00","50.031"
"2021-03-15 04:34:00","2021-03-15 04:34:00","2021-03-15 05:34:00","2021-03-15 05:34:00","49.992"
"2021-03-15 04:37:00","2021-03-15 04:37:00","2021-03-15 05:37:00","2021-03-15 05:37:00","49.971"
"2021-03-15 04:40:00","2021-03-15 04:40:00","2021-03-15 05:40:00","2021-03-15 05:40:00","49.972"
"2021-03-15 04:43:00","2021-03-15 04:43:00","2021-03-15 05:43:00","2021-03-15 05:43:00","49.97"
"2021-03-15 04:46:00","2021-03-15 04:46:00","2021-03-15 05:46:00","2021-03-15 05:46:00","49.984"
"2021-03-15 04:49:00","2021-03-15 04:49:00","2021-03-15 05:49:00","2021-03-15 05:49:00","49.998"
"2021-03-15 04:52:00","2021-03-15 04:52:00","2021-03-15 05:52:00","2021-03-15 05:52:00","49.971"
"2021-03-15 04:55:00","2021-03-15 04:55:00","2021-03-15 05:55:00","2021-03-15 05:55:00","49.962"
"2021-03-15 04:58:00","2021-03-15 04:58:00","2021-03-15 05:58:00","2021-03-15 05:58:00","49.966"
"2021-03-15 05:01:00","2021-03-15 05:01:00","2021-03-15 06:01:00","2021-03-15 06:01:00","49.996"
"2021-03-15 05:04:00","2021-03-15 05:04:00","2021-03-15 06:04:00","2021-03-15 06:04:00","50.019"
"2021-03-15 05:07:00","2021-03-15 05:07:00","2021-03-15 06:07:00","2021-03-15 06:07:00","49.998"
"2021-03-15 05:10:00","2021-03-15 05:10:00","2021-03-15 06:10:00","2021-03-15 06:10:00","49.978"
"2021-03-15 05:13:00","2021-03-15 05:13:00","2021-03-15 06:13:00","2021-03-15 06:13:00","49.955"
"2021-03-15 05:16:00","2021-03-15 05:16:00","2021-03-15 06:16:00","2021-03-15 06:16:00","49.984"
"2021-03-15 05:19:00","2021-03-15 05:19:00","2021-03-15 06:19:00","2021-03-15 06:19:00","49.995"
"2021-03-15 05:22:00","2021-03-15 05:22:00","2021-03-15 06:22:00","2021-03-15 06:22:00","49.999"
"2021-03-15 05:25:00","2021-03-15 05:25:00","2021-03-15 06:25:00","2021-03-15 06:25:00","49.99"
"2021-03-15 05:28:00","2021-03-15 05:28:00","2021-03-15 06:28:00","2021-03-15 06:28:00","49.949"
"2021-03-15 05:31:00","2021-03-15 05:31:00","2021-03-15 06:31:00","2021-03-15 06:31:00","49.94"
"2021-03-15 05:34:00","2021-03-15 05:34:00","2021-03-15 06:34:00","2021-03-15 06:34:00","49.942"
"2021-03-15 05:37:00","2021-03-15 05:37:00","2021-03-15 06:37:00","2021-03-15 06:37:00","49.929"
"2021-03-15 05:40:00","2021-03-15 05:40:00","2021-03-15 06:40:00","2021-03-15 06:40:00","49.917"
"2021-03-15 05:43:00","2021-03-15 05:43:00","2021-03-15 06:43:00","2021-03-15 06:43:00","49.924"
"2021-03-15 05:46:00","2021-03-15 05:46:00","2021-03-15 06:46:00","2021-03-15 06:46:00","49.93"
"2021-03-15 05:49:00","2021-03-15 05:49:00","2021-03-15 06:49:00","2021-03-15 06:49:00","49.911"
"2021-03-15 05:52:00","2021-03-15 05:52:00","2021-03-15 06:52:00","2021-03-15 06:52:00","49.89"
"2021-03-15 05:55:00","2021-03-15 05:55:00","2021-03-15 06:55:00","2021-03-15 06:55:00","49.885"
"2021-03-15 05:58:00","2021-03-15 05:58:00","2021-03-15 06:58:00","2021-03-15 06:58:00","49.887"
"2021-03-15 06:01:00","2021-03-15 06:01:00","2021-03-15 07:01:00","2021-03-15 07:01:00","49.952"
"2021-03-15 06:04:00","2021-03-15 06:04:00","2021-03-15 07:04:00","2021-03-15 07:04:00","49.943"
"2021-03-15 06:07:00","2021-03-15 06:07:00","2021-03-15 07:07:00","2021-03-15 07:07:00","49.939"
"2021-03-15 06:10:00","2021-03-15 06:10:00","2021-03-15 07:10:00","2021-03-15 07:10:00","49.908"
"2021-03-15 06:13:00","2021-03-15 06:13:00","2021-03-15 07:13:00","2021-03-15 07:13:00","49.92"
"2021-03-15 06:16:00","2021-03-15 06:16:00","2021-03-15 07:16:00","2021-03-15 07:16:00","49.969"
"2021-03-15 06:19:00","2021-03-15 06:19:00","2021-03-15 07:19:00","2021-03-15 07:19:00","49.926"
"2021-03-15 06:22:00","2021-03-15 06:22:00","2021-03-15 07:22:00","2021-03-15 07:22:00","49.914"
"2021-03-15 06:25:00","2021-03-15 06:25:00","2021-03-15 07:25:00","2021-03-15 07:25:00","49.922"
"2021-03-15 06:28:00","2021-03-15 06:28:00","2021-03-15 07:28:00","2021-03-15 07:28:00","49.949"
"2021-03-15 06:31:00","2021-03-15 06:31:00","2021-03-15 07:31:00","2021-03-15 07:31:00","49.928"
"2021-03-15 06:34:00","2021-03-15 06:34:00","2021-03-15 07:34:00","2021-03-15 07:34:00","49.913"
"2021-03-15 06:37:00","2021-03-15 06:37:00","2021-03-15 07:37:00","2021-03-15 07:37:00","49.932"
"2021-03-15 06:40:00","2021-03-15 06:40:00","2021-03-15 07:40:00","2021-03-15 07:40:00","49.934"
"2021-03-15 06:43:00","2021-03-15 06:43:00","2021-03-15 07:43:00","2021-03-15 07:43:00","49.955"
"2021-03-15 06:46:00","2021-03-15 06:46:00","2021-03-15 07:46:00","2021-03-15 07:46:00","49.95"
"2021-03-15 06:49:00","2021-03-15 06:49:00","2021-03-15 07:49:00","2021-03-15 07:49:00","49.928"
